onset	duration	sample	type	value
4.99609375	0	1280	trigger	201
6.99609375	0	1792	trigger	202
8.99609375	0	2304	trigger	203
9.99609375	0	2560	trigger	105
10.02734375	0	2568	trigger	4
10.18359375	0	2608	trigger	5
10.33984375	0	2648	trigger	2
10.49609375	0	2688	trigger	1
10.62109375	0	2720	trigger	3
10.77734375	0	2760	trigger	2
10.93359375	0	2800	trigger	1
11.08984375	0	2840	trigger	5
11.24609375	0	2880	trigger	4
11.40234375	0	2920	trigger	3
11.52734375	0	2952	trigger	2
11.68359375	0	2992	trigger	3
11.83984375	0	3032	trigger	4
11.99609375	0	3072	trigger	1
12.15234375	0	3112	trigger	5
12.30859375	0	3152	trigger	2
12.46484375	0	3192	trigger	4
12.58984375	0	3224	trigger	1
12.74609375	0	3264	trigger	5
12.90234375	0	3304	trigger	3
13.05859375	0	3344	trigger	4
13.21484375	0	3384	trigger	3
13.37109375	0	3424	trigger	5
13.49609375	0	3456	trigger	1
13.65234375	0	3496	trigger	2
13.80859375	0	3536	trigger	3
13.96484375	0	3576	trigger	1
14.12109375	0	3616	trigger	2
14.24609375	0	3648	trigger	5
14.40234375	0	3688	trigger	4
14.55859375	0	3728	trigger	1
14.71484375	0	3768	trigger	4
14.87109375	0	3808	trigger	2
15.02734375	0	3848	trigger	3
15.15234375	0	3880	trigger	5
15.30859375	0	3920	trigger	1
15.46484375	0	3960	trigger	4
15.62109375	0	4000	trigger	3
15.77734375	0	4040	trigger	2
15.90234375	0	4072	trigger	5
16.08984375	0	4120	trigger	1
16.21484375	0	4152	trigger	4
16.37109375	0	4192	trigger	5
16.52734375	0	4232	trigger	3
16.68359375	0	4272	trigger	2
16.83984375	0	4312	trigger	1
16.96484375	0	4344	trigger	4
17.12109375	0	4384	trigger	2
17.27734375	0	4424	trigger	3
17.43359375	0	4464	trigger	5
17.58984375	0	4504	trigger	4
17.74609375	0	4544	trigger	5
17.87109375	0	4576	trigger	1
18.02734375	0	4616	trigger	3
18.18359375	0	4656	trigger	2
18.33984375	0	4696	trigger	1
18.49609375	0	4736	trigger	2
18.65234375	0	4776	trigger	5
18.80859375	0	4816	trigger	3
18.93359375	0	4848	trigger	4
19.08984375	0	4888	trigger	3
19.24609375	0	4928	trigger	2
19.40234375	0	4968	trigger	4
19.52734375	0	5000	trigger	5
19.71484375	0	5048	trigger	1
19.83984375	0	5080	trigger	4
19.99609375	0	5120	trigger	1
20.15234375	0	5160	trigger	5
20.30859375	0	5200	trigger	2
20.46484375	0	5240	trigger	3
20.58984375	0	5272	trigger	1
20.74609375	0	5312	trigger	2
20.90234375	0	5352	trigger	4
21.05859375	0	5392	trigger	5
21.21484375	0	5432	trigger	3
21.37109375	0	5472	trigger	5
21.49609375	0	5504	trigger	4
21.65234375	0	5544	trigger	1
21.80859375	0	5584	trigger	2
21.96484375	0	5624	trigger	3
22.12109375	0	5664	trigger	2
22.27734375	0	5704	trigger	1
22.43359375	0	5744	trigger	3
22.55859375	0	5776	trigger	4
22.71484375	0	5816	trigger	5
22.87109375	0	5856	trigger	2
23.02734375	0	5896	trigger	5
23.15234375	0	5928	trigger	3
23.33984375	0	5976	trigger	4
23.46484375	0	6008	trigger	1
23.62109375	0	6048	trigger	3
23.77734375	0	6088	trigger	2
23.93359375	0	6128	trigger	5
24.08984375	0	6168	trigger	1
24.21484375	0	6200	trigger	4
24.40234375	0	6248	trigger	2
24.52734375	0	6280	trigger	1
24.68359375	0	6320	trigger	3
24.83984375	0	6360	trigger	4
24.99609375	0	6400	trigger	5
25.15234375	0	6440	trigger	4
25.27734375	0	6472	trigger	3
